ANO,FASE,IDADE,GENERO,ANO_INGRESSO,INSTITUICAO_ENSINO,IAA,IEG,IPS,IDA,IND_PV,IAN,IPP,NOTA_MATEM,NOTA_PORT,POSSUI_DEFASAGEM,INDE_ATUAL,IPP_IMPUTADO
2024,2,11.0,1,2021,1,9.002,8.318181818,7.51,8.25,8.223333333,10.0,8.75,8.5,8.0,0,8.4845030302,0
2024,2,11.0,0,2022,1,8.502,7.613636363499999,6.885,3.25,5.606666667,10.0,8.125,3.5,3.0,0,6.645260606100001,0
2024,2,12.0,0,2022,1,6.918,5.75,6.26,7.0,6.053333333,10.0,8.125,6.5,7.5,0,6.890966666600001,0
2024,2,12.0,1,2024,1,9.002,5.714285714500001,7.51,4.25,6.773333333,10.0,7.8125,2.5,6.0,0,6.7799738095,0
2024,2,12.0,1,2024,1,0.0,5.0227272725,7.51,2.0,6.996666667,10.0,6.875,4.0,0.0,0,5.2423787879,0
2024,2,13.0,1,2024,1,8.502,7.840909091,7.51,7.0,6.33,5.0,8.125,5.0,9.0,1,7.147881818200001,0
2024,2,12.0,1,2024,1,8.418,9.25,6.885,6.5,7.11,10.0,8.125,6.0,7.0,0,7.914800000000001,0
2024,2,10.0,0,2021,3,8.418,9.519450801,6.26,5.75,7.783333333,10.0,8.4375,4.0,7.5,0,7.9221068268,0
2024,2,11.0,0,2024,1,9.502,8.3333333335,6.885,3.5,7.556666667,10.0,8.4375,2.0,5.0,0,7.360450000100002,0
2024,2,10.0,1,2022,1,8.002,8.7757437075,7.51,4.5,7.723333333,10.0,8.125,3.5,5.5,0,7.563515408100001,0
2024,2,12.0,0,2023,1,5.25,9.75,7.51,7.75,6.11,5.0,7.8125,9.0,6.5,1,7.279250000000001,0
2024,2,12.0,1,2022,1,9.002,6.7734553775,7.51,5.75,7.666666667,10.0,8.125,3.0,8.5,0,7.5017244089,0
2024,2,11.0,1,2024,1,9.502,10.0,7.51,5.0,7.5,10.0,8.4375,4.5,5.5,0,8.04495,0
2024,2,10.0,0,2022,2,8.002,7.8804347825,7.51,6.0,8.336666667,10.0,8.4375,3.0,9.0,0,7.838370289900001,0
2024,2,11.0,0,2023,1,9.502,9.7368421055,7.51,8.5,8.783333333,10.0,8.75,8.0,9.0,0,8.9802350877,0
2024,2,11.0,1,2023,1,9.502,8.8152173915,6.26,9.25,8.84,10.0,9.0625,9.0,9.5,0,8.8634934783,0
2024,2,12.0,1,2024,1,8.002,7.628205128,7.51,5.25,7.39,5.0,7.8125,3.5,7.0,1,6.886091025600001,0
2024,2,11.0,1,2021,1,8.002,9.75,7.51,7.25,8.506666667,10.0,8.4375,5.0,9.5,0,8.496283333400001,0
2024,2,11.0,0,2022,1,9.002,3.054347826,6.885,4.25,5.053333333,10.0,7.1875,5.0,3.5,0,5.778986231800001,0
2024,2,12.0,1,2022,1,8.502,8.2212885155,7.51,5.25,7.326666667,5.0,7.916666667,3.0,7.5,1,7.052457703200001,0
2024,2,12.0,0,2021,1,9.168,4.840909091,7.51,7.25,6.723333333,5.0,6.666666667,8.0,6.5,1,6.597315151500001,0
2024,2,12.0,0,2022,1,8.002,4.9043062200000005,7.51,5.25,5.553333333,10.0,6.875,4.0,6.5,0,6.3802279106,0
2024,2,12.0,1,2023,1,6.834,6.112440191499999,7.51,7.0,7.39,10.0,8.125,4.5,9.5,0,7.3473880383,0
2024,2,13.0,1,2024,1,7.502,10.0,7.51,2.75,7.723333333,5.0,8.958333333,3.0,2.5,1,6.991699999900001,0
2024,2,11.0,0,2022,1,7.418,9.090909091,7.51,7.5,7.053333333,10.0,7.5,8.0,7.0,0,7.971648484800001,0
2024,2,12.0,1,2021,1,7.502,6.2272727275,7.51,7.75,7.776666667,10.0,8.333333333,6.5,9.0,0,7.6853212122,0
2024,2,11.0,1,2022,1,8.002,6.931818182000001,7.51,5.5,7.663333333,10.0,7.916666667,4.5,6.5,0,7.361896969700001,0
2024,2,11.0,1,2022,3,7.002,9.7727272725,7.51,9.25,8.786666667,10.0,9.166666667,8.5,10.0,0,8.929745454599999,0
2024,2,12.0,1,2024,1,7.5,4.6136363635,5.63,6.75,6.94,5.0,5.833333333,5.0,8.5,1,6.057060605999999,0
2024,2,11.0,1,2021,1,8.502,5.7272727275,7.51,5.0,5.936666667,10.0,8.125,4.0,6.0,0,6.7464878789,0
2024,2,13.0,0,2024,1,9.502,7.5252525255,7.51,3.75,6.943333333,5.0,8.75,3.0,4.5,1,6.7199171717,0
2024,2,12.0,0,2022,1,9.002,6.8660287085,7.51,4.5,5.826666667,5.0,8.125,3.0,6.0,1,6.402239075100001,0
2024,2,12.0,1,2022,1,7.418,8.3863636365,7.51,5.25,7.556666667,10.0,7.708333333,3.0,7.5,0,7.502239394,0
2024,2,11.0,0,2023,1,9.502,9.068181818,7.51,9.5,8.73,10.0,8.541666667,9.0,10.0,0,9.0150030303,0
2024,2,12.0,0,2022,1,6.834,3.5064935065,7.51,4.75,2.943333333,5.0,5.0,4.0,5.5,1,4.6743653679,0
2024,2,11.0,1,2022,1,7.918,9.090909091,7.51,5.25,7.5,10.0,7.916666667,5.0,5.5,0,7.702648484900001,0
2024,2,11.0,1,2024,1,8.002,8.3874458875,7.51,3.5,7.886666667,10.0,6.458333333,0.0,7.0,0,7.151855844200001,0
2024,2,11.0,0,2021,1,7.502,7.012987013,7.51,8.75,6.723333333,10.0,8.333333333,9.0,8.5,0,7.831797402499999,0
2024,2,12.0,0,2024,1,6.918,4.448051948,7.51,5.0,3.776666667,5.0,4.583333333,5.0,5.0,1,5.046077056300001,0
2024,2,12.0,0,2023,1,8.002,4.188311688500001,7.51,4.5,2.996666667,5.0,4.166666667,4.0,5.0,1,4.8048623378,0
2024,2,10.0,1,2024,1,7.502,7.2294372295,7.51,9.25,8.166666667,10.0,7.5,10.0,8.5,0,8.1804207793,0
2024,2,11.0,0,2024,1,8.502,6.5151515155,7.51,7.5,7.446666667,10.0,6.666666667,7.0,8.0,0,7.560230303200001,0
2024,2,11.0,1,2024,1,10.002,9.7727272725,7.51,10.0,9.003333333,10.0,9.583333333,10.0,10.0,0,9.4647454544,0
2024,2,11.0,1,2022,1,9.502,10.0,7.51,9.0,8.893333333,10.0,8.75,8.0,10.0,0,9.1548666666,0
2024,2,11.0,1,2024,1,10.002,9.3271221535,7.51,8.75,8.556666667,10.0,8.4375,8.0,9.5,0,8.9217077641,0
2024,2,12.0,1,2022,1,9.502,7.525879916999999,7.51,5.75,5.613333333,5.0,5.9375,7.0,4.5,1,6.57279265,0
2024,2,13.0,0,2022,1,7.502,6.811594203,7.51,6.75,6.883333333,5.0,7.1875,4.0,9.5,1,6.8089355072,0
2024,2,12.0,1,2021,2,8.002,8.457556936,6.26,4.0,7.723333333,5.0,7.5,8.0,0.0,1,6.712378053800001,0
2024,2,10.0,1,2024,1,9.502,10.0,7.51,5.5,7.61,10.0,7.8125,7.0,4.0,0,8.10445,0
2024,2,14.0,1,2022,1,7.502,7.48447205,7.51,6.25,6.333333333,5.0,6.25,4.0,8.5,1,6.6397610766,0
2024,2,13.0,0,2022,1,9.002,10.0,7.51,9.0,7.833333333,5.0,7.1875,8.0,10.0,1,8.2366166666,0
2024,2,12.0,1,2024,1,8.502,7.5252525255,7.51,3.75,7.223333333,5.0,7.5,4.0,3.5,1,6.5509171717,0
2024,2,12.0,1,2024,1,9.002,7.979797980000001,7.51,5.5,7.273333333,10.0,7.1875,5.0,6.0,0,7.520576262600001,0
2024,2,11.0,1,2022,1,10.002,9.523809524,7.51,6.0,7.276666667,10.0,7.5,6.0,6.0,0,8.061295238200001,0
2024,2,11.0,0,2022,1,9.002,8.695652174,7.51,8.0,7.5,10.0,7.5,7.0,9.0,0,8.2403304348,0
2024,2,12.0,1,2024,1,6.418,6.6666666665,6.255,3.5,6.72,5.0,6.875,6.0,1.0,1,5.832133333300001,0
2024,2,11.0,0,2022,1,9.002,9.3271221535,7.51,8.0,7.946666667,10.0,8.125,9.0,7.0,0,8.5184577641,0
2024,2,10.0,0,2022,1,10.002,7.784679089,7.51,9.0,8.503333333,10.0,8.4375,8.0,10.0,0,8.652552484400001,0
2024,3,13.0,1,2022,1,9.168,6.370972886666667,7.5,6.5,5.7875,10.0,6.875,6.5,5.0,0,7.0859945773333335,0
2024,3,13.0,1,2022,2,7.5,7.329323308333333,8.755,6.333333333333333,8.915,10.0,7.8125,6.0,5.5,0,7.922281328333334,0
2024,3,13.0,0,2022,1,8.334,3.9141382866666663,2.51,0.0,3.1225,10.0,3.4375,0.0,0.0,0,3.8354776573333336,0
2024,3,13.0,0,2021,2,10.002,5.315995871999999,6.255,5.666666666666667,6.1625,10.0,6.71875,5.0,4.5,0,6.726607507733334,0
2024,3,13.0,1,2024,2,9.585,5.404288499000001,9.38,4.666666666666667,7.5475,10.0,7.96875,0.0,5.0,0,7.217066033133334,0
2024,3,16.0,1,2021,1,9.585,5.201336675,9.38,3.1666666666666665,6.79,2.5,7.03125,3.0,6.5,1,5.881225668333334,0
2024,3,15.0,0,2024,1,9.168,4.305555555666667,9.38,4.666666666666667,6.7075,5.0,7.5,5.0,4.5,1,6.240744444466667,0
2024,3,15.0,1,2022,1,7.084,5.714285714333333,9.38,1.75,6.5825,5.0,7.65625,0.0,3.5,1,5.721382142866666,0
2024,3,13.0,0,2022,1,9.585,8.097577276666668,9.38,6.5,7.54,10.0,7.5,4.0,6.0,0,8.074015455333335,0
2024,3,12.0,1,2021,3,9.168,9.441269841333334,9.38,9.666666666666666,9.1725,10.0,9.0625,10.0,9.0,0,9.4171373016,0
2024,3,13.0,1,2021,1,8.334,7.777033492666668,8.125,6.333333333333333,6.5425,10.0,7.03125,5.5,6.5,0,7.479598365200001,0
2024,3,12.0,1,2023,1,8.751,7.705263158,5.63,3.6666666666666665,7.4575,10.0,7.03125,1.0,6.0,0,6.9071109649333335,0
2024,3,15.0,0,2024,8,9.585,5.560902255666666,8.755,4.833333333333333,7.5025,10.0,7.96875,0.0,6.5,0,7.210222117800001,0
2024,3,12.0,1,2022,2,9.168,5.5110047846666665,8.755,6.166666666666667,7.295,10.0,7.8125,5.5,6.0,0,7.368084290266667,0
2024,3,12.0,0,2022,1,10.002,9.149206349333332,2.51,6.166666666666667,8.2525,10.0,7.96875,6.0,4.5,0,7.761749603200001,0
2024,3,13.0,1,2021,1,5.832,3.783838383666666,8.135,4.666666666666667,5.5,10.0,5.15625,0.0,4.0,0,5.702426010066667,0
2024,3,13.0,1,2023,1,7.917,8.393265993333333,8.755,2.6666666666666665,6.58,10.0,7.1875,2.0,5.0,0,6.913936532,0
2024,3,11.0,1,2021,1,10.002,8.933333333333334,10.0,3.1666666666666665,6.705,10.0,7.03125,3.0,4.0,0,7.464325,0
2024,3,14.0,1,2024,1,8.334,9.060606060666666,8.75,3.75,7.3325,5.0,7.65625,4.0,3.5,1,7.0026462121333335,0
2024,3,12.0,0,2023,1,8.751,5.627886710333333,8.755,8.166666666666666,7.545,10.0,7.96875,8.0,7.0,0,7.8153856754,0
2024,3,14.0,1,2024,1,7.5,6.157902555,2.51,3.1666666666666665,5.4525,5.0,6.09375,2.0,5.5,1,5.065788844333333,0
2024,3,11.0,1,2021,1,8.334,9.109090909,8.135,5.5,7.415,10.0,7.1875,6.5,4.5,0,7.7704681818,0
2024,3,13.0,0,2023,1,7.5,4.516498316333333,2.51,6.333333333333333,4.1625,10.0,4.21875,5.0,7.5,0,5.4253413299333335,0
2024,3,14.0,1,2021,1,8.751,7.735353535333334,8.755,3.5,5.62,5.0,6.09375,4.0,3.5,1,6.231045707066668,0
2024,3,13.0,0,2024,1,8.751,10.0,9.38,7.0,7.1275,10.0,6.875,10.0,4.0,0,8.3261,0
2024,3,11.0,1,2023,1,9.168,9.866666666666667,8.755,8.5,9.09,10.0,9.0625,8.5,7.0,0,9.189883333333334,0
2024,3,11.0,0,2021,2,10.002,8.831746031666666,8.135,7.666666666666667,8.545,10.0,9.0625,9.0,5.5,0,8.728632539666668,0
2024,3,12.0,0,2022,1,9.168,9.803921568666668,4.38,6.666666666666667,7.335,10.0,7.96875,6.5,4.5,0,7.912792647066666,0
2024,3,11.0,0,2024,1,6.666,9.283272283333334,8.755,8.166666666666666,8.755,10.0,8.90625,8.0,6.5,0,8.67371279,0
2024,3,14.0,1,2024,1,7.917,2.777777777666667,7.51,4.0,6.9175,5.0,7.65625,4.0,5.0,1,5.5473805555333335,0
2024,3,15.0,1,2023,1,8.751,6.125925926,8.755,3.1666666666666665,5.495,5.0,6.25,2.0,5.0,1,5.833118518533334,0
2024,3,12.0,0,2021,3,9.168,9.866666666666667,2.51,9.666666666666666,9.45,10.0,9.375,10.0,9.0,0,8.901966666666668,0
2024,3,14.0,1,2021,1,7.5,5.266499582333334,2.51,5.0,6.11,10.0,6.041666667,4.5,4.0,0,5.880466583166668,0
2024,3,12.0,0,2022,1,9.168,9.866666666666667,7.51,7.0,7.553333333,10.0,8.333333333,7.0,5.5,0,8.385133333233336,0
2024,3,13.0,0,2024,1,7.917,8.293650793666666,5.63,7.0,7.553333333,10.0,8.541666667,6.5,5.5,0,7.778263492033334,0
2024,3,12.0,0,2022,1,8.334,6.830075188,2.51,4.0,6.94,10.0,7.083333333,7.5,3.5,0,6.3467483709,0
2024,3,15.0,1,2023,1,10.002,5.017209691,6.88,2.0,5.883333333,5.0,6.25,2.0,0.0,1,5.3933086048000005,0
2024,3,12.0,0,2021,1,8.751,6.468838763666667,9.38,4.5,7.496666667,10.0,7.083333333,4.0,6.0,0,7.214534419433333,0
2024,3,13.0,0,2021,1,7.083,5.111779448666667,2.51,8.666666666666666,7.39,10.0,8.333333333,8.5,7.5,0,7.026322556366667,0
2024,3,12.0,0,2021,3,10.002,10.0,2.51,9.833333333333334,9.45,10.0,9.583333333,10.0,9.5,0,9.066199999966669,0
2024,3,14.0,0,2022,1,9.585,9.382456140333334,8.13,7.333333333333333,7.496666667,5.0,7.291666667,8.5,3.5,1,7.843157894833334,0
2024,3,13.0,0,2021,1,9.168,5.793483709333334,7.51,6.666666666666667,6.936666667,10.0,7.291666667,8.5,4.5,0,7.276330075300001,0
2024,3,11.0,0,2021,3,10.002,10.0,2.51,8.833333333333334,7.56,10.0,8.541666667,8.0,8.5,0,8.384033333366668,0
2024,3,14.0,0,2021,1,9.585,6.043441938333333,7.51,5.0,7.103333333,10.0,7.5,4.0,4.0,0,7.088855054266667,0
2024,3,15.0,0,2023,1,10.002,4.849791144666667,6.25,3.0,5.88,5.0,6.041666667,4.5,4.5,1,5.475324895633334,0
2024,3,14.0,1,2021,1,8.334,5.618045113,5.0,5.833333333333333,6.993333333,5.0,7.708333333,4.0,6.0,1,6.293175689166667,0
2024,3,13.0,1,2024,1,9.168,10.0,8.75,3.75,8.1275,10.0,8.125,2.0,5.5,0,7.9798,0
2024,3,12.0,0,2023,1,0.0,7.703703703666666,6.885,2.0,6.37,10.0,6.40625,0.0,6.0,0,5.543865740733334,0
2024,3,12.0,0,2022,1,7.083,5.567251461999999,7.51,4.666666666666667,7.5,10.0,7.65625,0.0,7.0,0,6.771708625733333,0
2024,3,14.0,0,2022,2,9.585,9.523809524,5.625,5.333333333333333,6.955,10.0,7.34375,4.0,3.5,0,7.617803571466666,0
2024,3,13.0,0,2021,1,7.917,6.585769980666666,7.51,5.166666666666667,5.83,10.0,6.5625,6.0,7.0,0,6.715437329466668,0
2024,3,13.0,0,2024,1,9.168,10.0,7.51,8.0,7.835,10.0,7.96875,9.0,7.0,0,8.631675000000001,0
2024,3,13.0,1,2021,1,9.168,6.363636363666667,2.51,6.0,7.2475,10.0,8.28125,6.0,4.5,0,6.918152272733334,0
2024,3,12.0,1,2021,3,9.585,10.0,2.51,6.666666666666667,8.3775,10.0,8.59375,6.0,6.0,0,8.077708333333334,0
2024,3,13.0,0,2024,1,9.168,7.787878788,7.51,5.666666666666667,7.335,10.0,7.96875,3.0,6.0,0,7.622584090933335,0
2024,3,12.0,1,2023,1,9.168,7.039682539666667,8.13,6.833333333333333,6.995,10.0,7.1875,6.0,6.0,0,7.6221531746,0
2024,3,14.0,0,2023,1,9.585,7.621832358666666,7.51,6.333333333333333,7.4175,10.0,7.8125,3.5,7.5,0,7.7652831384,0
2024,3,12.0,0,2021,1,9.585,9.824561403666666,7.51,7.666666666666667,7.7925,10.0,7.8125,6.0,8.0,0,8.547495614066667,0
2024,3,12.0,0,2023,1,7.5,7.722222222333333,8.13,8.666666666666666,8.8825,10.0,8.90625,8.5,8.0,0,8.5079027778,0
2024,3,12.0,1,2023,1,9.168,9.523809523666666,2.51,7.333333333333333,8.1675,10.0,8.4375,6.0,7.5,0,8.0164785714,0
2024,3,14.0,0,2023,1,7.5,7.84502924,7.51,2.333333333333333,5.125,10.0,5.46875,3.0,2.0,0,6.108547514666667,0
2024,3,14.0,1,2023,1,8.751,5.822406257,7.51,3.5,6.7475,10.0,7.34375,1.0,3.5,0,6.5744562514,0
2024,3,13.0,0,2023,1,8.334,5.4312354313333335,7.51,0.0,7.5,10.0,7.65625,0.0,0.0,0,5.936272086266667,0
2024,3,16.0,0,2021,1,7.917,3.2619047620000003,8.13,5.166666666666667,5.496,5.0,6.5625,5.0,5.5,1,5.545864285733334,0
2024,3,16.0,0,2022,1,9.168,3.7763975156666674,8.13,3.0,4.268,5.0,6.09375,2.5,4.0,1,5.048054503133334,0
2024,3,13.0,0,2021,1,10.002,5.705128205,8.13,3.1666666666666665,4.728,10.0,6.25,1.0,2.5,0,6.158158974333333,0
2024,3,14.0,1,2024,1,6.666,7.435897436,7.51,5.5,6.964,5.0,8.125,6.0,5.5,1,6.710079487200001,0
2024,3,12.0,1,2023,1,6.249,4.600414078666667,7.5,5.0,5.824,10.0,6.5625,5.0,4.0,0,6.116032815733334,0
2024,3,13.0,0,2023,1,9.168,3.7546583853333337,8.13,3.6666666666666665,5.422,10.0,7.1875,3.5,3.5,0,6.017215010400001,0
2024,3,13.0,1,2021,1,8.751,6.481366459666667,8.13,3.9333333333333336,6.232,10.0,7.03125,1.5,5.0,0,6.7205649586,0
2024,3,12.0,1,2022,1,8.751,9.616977225666666,2.51,6.833333333333333,8.7,10.0,8.90625,7.0,6.5,0,8.0467871118,0
2024,3,13.0,0,2024,1,0.0,2.5238095237666665,8.13,2.833333333333333,5.258,10.0,7.03125,1.5,7.0,0,4.6391535714200005,0
2024,3,14.0,0,2021,1,10.002,2.750517598333333,6.885,4.333333333333333,5.03,5.0,5.0,5.0,4.0,1,5.111470186333333,0
2024,3,14.0,0,2024,1,8.751,7.972686733666666,7.505,5.833333333333333,7.14,5.0,7.34375,4.5,8.0,1,7.0491790134,0
2024,3,14.0,1,2023,1,8.334,8.133333333333333,10.0,3.8333333333333335,6.6225,10.0,7.8125,2.5,3.5,0,7.332483333333334,0
2024,3,14.0,0,2023,1,7.917,9.2,7.51,8.0,6.745,5.0,7.34375,7.0,7.0,1,7.566075,0
2024,3,12.0,0,2023,1,7.5,7.1000000000000005,7.51,4.666666666666667,5.6175,10.0,6.71875,4.0,4.0,0,6.649708333333334,0
2024,3,15.0,0,2021,1,8.334,6.133333333333333,7.51,3.6666666666666665,6.1225,5.0,6.71875,2.5,4.5,1,5.940775,0
2024,3,13.0,0,2021,1,8.751,9.526143791,7.51,7.5,7.2075,10.0,7.96875,8.0,5.0,0,8.2697037582,0
2024,3,13.0,1,2022,3,10.002,9.233333333333333,7.51,5.833333333333333,9.13,10.0,8.75,5.0,3.5,0,8.465533333333335,0
2024,3,13.0,0,2021,1,9.168,9.5,8.755,5.0,6.8275,10.0,7.8125,6.0,3.5,0,7.839050000000001,0
2024,3,13.0,1,2023,1,8.751,6.2,2.51,2.5,6.785,10.0,7.5,1.0,3.5,0,5.9731,0
2024,3,15.0,0,2021,1,7.917,6.166666666666667,7.51,7.0,6.7025,5.0,7.65625,4.5,7.0,1,6.782158333333333,0
2024,3,15.0,0,2021,1,7.5,7.166666666666667,7.51,4.333333333333333,5.9975,5.0,6.25,5.0,4.0,1,6.125500000000001,0
2024,3,13.0,1,2021,1,7.083,6.171428571333333,2.51,3.8333333333333335,6.1625,10.0,6.40625,1.5,4.5,0,5.833377380933333,0
2024,3,13.0,0,2021,1,9.585,6.674358974333333,8.76,5.166666666666667,6.745,10.0,6.5625,6.5,4.0,0,7.2079551282,0
2024,3,13.0,1,2022,1,7.5,6.080701754333333,8.755,4.166666666666667,6.08,10.0,6.5625,3.0,2.5,0,6.5472236842,0
2024,3,14.0,1,2021,1,10.002,8.287284610666667,2.51,2.833333333333333,6.325,5.0,6.5625,2.0,5.0,1,5.896573588800001,0
2024,3,12.0,1,2021,1,8.751,5.636363636333333,8.755,4.333333333333333,6.37,10.0,7.34375,2.0,5.0,0,6.752914393933334,0
2024,3,12.0,1,2021,1,9.168,7.161904762,8.135,6.0,7.5,10.0,7.96875,7.0,5.5,0,7.659555952400001,0
2024,3,13.0,1,2021,1,8.751,7.030620028333334,8.135,6.833333333333333,5.932,10.0,5.625,9.0,4.5,0,7.210290672333333,0
2024,3,12.0,0,2021,3,10.002,8.756265663999999,7.51,9.666666666666666,9.576,10.0,10.0,10.0,9.0,0,9.350986466133334,0
2024,3,13.0,0,2021,1,9.168,7.600427350666667,7.51,6.666666666666667,5.626,10.0,5.9375,9.0,5.0,0,7.240168803466668,0
2024,3,12.0,0,2023,1,8.751,9.390476190333333,8.13,9.333333333333334,7.07,10.0,5.9375,10.0,8.0,0,8.440611904733334,0
2024,3,15.0,0,2024,1,0.0,3.905723905333333,7.51,2.0,6.832,5.0,7.5,0.0,6.0,1,4.548544781066667,0
2024,3,14.0,0,2022,1,8.751,7.668803418666666,7.51,6.166666666666667,5.292,5.0,5.625,10.0,4.5,1,6.514094017066666,0
2024,3,11.0,1,2022,1,9.585,10.0,7.51,6.666666666666667,8.202,10.0,8.4375,8.0,7.0,0,8.526983333333334,0
2024,3,12.0,1,2021,1,9.168,9.461904762,8.135,8.333333333333334,7.468,10.0,8.125,10.0,9.0,0,8.595447619066668,0
2024,3,15.0,0,2023,1,9.585,9.082539682666663,7.51,7.0,8.466,5.0,7.96875,8.0,6.0,1,7.916082936533334,0
2024,3,13.0,1,2021,1,7.084,6.944444444333333,7.51,2.5,6.732,10.0,7.34375,5.5,5.0,0,6.429063888866667,0
2024,3,13.0,0,2022,1,8.751,4.908119658333334,7.51,1.6666666666666667,5.428,10.0,6.40625,0.0,0.0,0,5.667282265,0
2024,3,13.0,0,2021,1,9.585,9.443589743666667,7.51,6.833333333333333,6.432,10.0,7.1875,9.0,5.5,0,7.970034615400001,0
2024,3,14.0,1,2024,1,9.168,9.710144927666668,8.135,9.5,8.3375,10.0,8.5,10.0,8.5,0,9.089828985533336,0
2024,3,13.0,1,2024,1,7.917,9.666666666666666,8.135,1.1666666666666667,8.0825,10.0,8.0,2.0,1.5,0,7.188366666666667,0
2024,3,14.0,0,2023,1,8.751,8.201288245,7.51,3.1666666666666665,6.2475,5.0,6.25,5.5,2.0,1,6.274190982333334,0
2024,3,13.0,1,2021,1,8.334,9.833333333333334,8.135,7.833333333333333,7.25,10.0,7.625,7.5,7.5,0,8.392733333333334,0
2024,3,13.0,0,2023,1,9.585,9.02791197,8.135,4.0,4.705,10.0,5.375,4.0,4.0,0,6.856082394,0
2024,3,13.0,1,2024,1,8.751,5.103121516333333,7.51,5.833333333333333,7.9175,10.0,7.125,7.5,5.5,0,7.109390969933334,0
2024,3,15.0,1,2024,1,9.168,8.722222222333334,8.135,7.0,7.4575,5.0,7.875,10.0,3.5,1,7.653744444466668,0
2024,3,14.0,0,2022,1,8.751,9.028180354333331,8.135,7.666666666666667,7.0825,5.0,7.875,8.5,7.0,1,7.731569404200001,0
2024,3,14.0,1,2021,1,7.917,8.904455179666668,8.135,5.0,6.87,10.0,6.875,6.5,4.5,0,7.447591035933334,0
2024,3,14.0,1,2024,1,9.168,8.33064949,8.135,8.666666666666666,8.67,5.0,8.125,10.0,6.0,1,8.176263231333333,0
2024,3,12.0,0,2022,1,10.002,8.607843137333333,9.375,7.666666666666667,7.28,10.0,7.083333333,8.0,7.0,0,8.3569352941,0
2024,3,12.0,1,2022,1,9.168,10.0,7.51,7.5,8.336666667,10.0,8.541666667,10.0,6.0,0,8.689300000100001,0
2024,3,13.0,1,2023,3,8.334,9.277777777666666,6.255,8.333333333333334,7.893333333,10.0,7.291666667,8.0,7.0,0,8.2889555555,0
2024,3,14.0,0,2021,1,8.751,7.361111111,7.51,7.666666666666667,7.613333333,10.0,8.541666667,6.0,8.0,0,8.008488888833334,0
2024,3,13.0,0,2021,1,9.168,7.935185184999999,8.13,7.166666666666667,7.106666667,10.0,7.916666667,7.5,6.0,0,7.9631703704333345,0
2024,3,13.0,1,2022,1,9.168,9.498366013,7.51,5.0,6.94,10.0,7.291666667,6.0,4.0,0,7.684639869300001,0
2024,3,12.0,0,2023,1,9.585,10.0,7.51,6.666666666666667,8.28,10.0,7.083333333,9.0,5.0,0,8.407166666633334,0
2024,3,12.0,0,2023,1,8.751,9.861111111,7.51,5.333333333333333,7.22,10.0,7.083333333,5.0,4.5,0,7.817322222166666,0
2024,3,14.0,0,2022,1,7.5,6.157407407333333,7.51,2.833333333333333,5.5,5.0,6.458333333,3.0,4.5,1,5.544981481433334,0
2024,3,12.0,1,2023,1,8.751,8.314814814666667,7.51,5.666666666666667,6.833333333,10.0,8.125,5.0,5.0,0,7.601562962866668,0
2024,3,13.0,1,2024,1,6.667,9.027777777666666,6.885,6.833333333333333,7.056666667,10.0,7.708333333,6.0,7.0,0,7.709588888900001,0
2024,3,15.0,0,2021,1,10.002,8.324074074,6.88,4.166666666666667,6.826666667,5.0,6.666666667,5.0,4.5,1,6.718348148233334,0
2024,3,12.0,0,2022,1,7.5,4.851851851666666,7.51,5.333333333333333,6.883333333,10.0,7.291666667,5.0,6.0,0,6.6438703703,0
2024,3,14.0,1,2022,1,7.5,4.981481481666667,7.51,4.833333333333333,6.776666667,10.0,7.083333333,3.0,5.5,0,6.5276296297,0
2024,3,11.0,1,2022,1,9.585,9.694444444333334,3.76,6.333333333333333,8.336666667,10.0,6.875,8.0,5.0,0,7.894888888933334,0
2024,3,13.0,1,2022,1,9.585,9.231481481333333,7.51,7.166666666666667,7.223333333,10.0,7.916666667,7.0,7.5,0,8.225462962900002,0
2024,3,15.0,1,2022,1,9.168,7.851461988333334,8.76,4.333333333333333,7.1175,5.0,7.1875,3.0,3.5,1,6.872009064333334,0
2024,3,13.0,1,2023,1,8.751,6.829721362333333,8.135,8.0,7.83,10.0,6.875,9.0,7.5,0,7.908044272466667,0
2024,3,15.0,0,2022,1,8.751,7.223245614,8.76,4.0,7.665,5.0,7.5,3.0,6.5,1,6.778749122800001,0
2024,3,14.0,1,2021,1,7.917,8.429629629666666,7.51,6.0,5.67,10.0,6.25,9.0,3.0,0,7.187625925933334,0
2024,3,14.0,1,2021,1,6.666,6.839473684333334,6.885,4.833333333333333,6.915,10.0,6.5625,7.0,5.0,0,6.728911403533334,0
2024,3,13.0,1,2023,1,9.585,6.191537667666666,7.51,4.166666666666667,6.7825,10.0,6.5625,5.0,4.5,0,6.793890866866667,0
2024,3,12.0,1,2021,2,7.917,6.108152734666667,2.51,7.833333333333333,7.625,10.0,7.65625,7.0,8.0,0,7.121622213600001,0
2024,3,15.0,0,2021,1,9.168,5.818518518666667,7.51,3.0,6.8725,5.0,7.1875,4.0,3.0,1,6.024753703733333,0
2024,3,13.0,0,2021,1,9.585,9.670588235333334,7.51,7.333333333333333,8.545,10.0,8.28125,9.0,5.0,0,8.647409313733334,0
2024,3,12.0,0,2022,1,10.002,7.881527348,7.51,7.166666666666667,8.375,10.0,7.5,10.0,5.5,0,8.185838802933334,0
2024,3,12.0,1,2021,1,8.334,7.502992776333333,8.13,7.0,6.21,10.0,6.40625,8.0,5.5,0,7.429623555266667,0
